filename,width,height,class,xmin,ymin,xmax,ymax
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c20,841,219,868,238
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c21,878,220,906,240
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c22,920,219,945,238
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c23,43,279,67,301
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c24,83,283,108,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c25,121,283,143,301
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c26,158,277,187,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c27,201,284,225,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c28,238,277,266,304
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c29,279,285,302,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c30,319,277,345,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c31,356,285,383,304
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c32,395,284,419,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c33,438,284,463,303
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c34,477,284,496,303
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c35,512,287,533,306
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c36,549,284,570,305
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c37,579,279,611,305
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c38,622,283,651,305
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c39,663,283,686,302
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c40,702,284,731,304
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c41,740,277,772,305
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c42,780,287,805,306
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,c43,824,282,854,304
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v18,858,288,885,311
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v19,897,286,925,312
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v0,39,372,66,397
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v1,79,374,104,394
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v17,118,376,142,398
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v15,154,379,182,402
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v9,193,380,215,395
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v10,230,377,257,398
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v11,264,366,292,400
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v13,299,370,324,400
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v14,332,373,354,403
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v12,366,379,392,400
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v2,412,373,433,385
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,t4,450,372,471,384
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v16,483,373,505,391
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,t0,526,375,542,390
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,t1,562,373,583,388
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,t2,597,371,623,390
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,t3,635,374,654,390
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v3,671,374,694,389
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v4,709,373,733,390
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v5,748,374,775,391
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v6,787,372,815,392
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v7,829,388,850,404
WD010081_bmp.rf.87d33951de72901a2b8dc45135c02153.jpg,1080,1080,v8,865,388,884,405
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c0,45,202,72,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c1,85,203,107,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c2,118,203,143,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c3,154,202,182,218
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c4,196,202,221,218
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c5,235,202,262,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c6,274,203,295,220
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c7,314,205,334,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c8,348,203,374,218
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c9,388,202,414,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c10,422,202,448,219
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c11,465,205,491,221
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c12,511,206,540,225
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c13,547,206,579,226
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c14,580,205,612,228
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c15,619,205,649,227
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c16,661,205,688,222
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c17,706,205,731,222
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c18,751,205,779,223
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c19,789,208,813,223
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c20,828,205,855,223
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c21,865,206,888,221
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c22,902,206,928,222
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c23,46,269,64,285
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c24,80,271,102,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c25,121,274,138,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c26,158,265,182,287
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c27,198,272,220,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c28,240,266,262,289
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c29,277,272,300,287
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c30,320,265,345,288
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c31,360,271,382,287
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c32,400,272,421,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c33,438,270,456,285
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c34,467,271,486,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c35,508,273,527,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c36,548,273,564,285
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c37,582,268,608,285
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c38,619,271,640,285
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c39,657,270,683,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c40,696,274,716,286
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c41,735,265,758,289
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c42,775,277,797,291
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,c43,813,270,837,291
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v18,849,274,873,298
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v19,887,274,910,296
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v0,48,362,65,380
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v1,83,360,101,377
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v17,118,361,136,377
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v15,153,362,173,382
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v9,193,360,209,375
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v10,227,362,247,375
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v11,262,354,287,378
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v13,297,354,321,378
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v14,330,354,357,377
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v12,369,357,395,378
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v2,405,357,427,370
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,t4,440,355,464,370
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v16,485,355,507,370
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,t0,518,355,540,369
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,t1,556,355,579,370
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,t2,595,357,620,372
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,t3,632,357,655,372
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v3,666,357,687,371
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v4,702,358,723,371
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v5,743,360,764,374
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v6,775,357,799,374
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v7,823,373,839,385
ST03022_bmp.rf.95636c7186bc081580c21297622e7ff3.jpg,1080,1080,v8,858,371,878,385
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c22,908,206,928,223
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c21,868,208,892,223
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c20,830,205,854,224
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c19,795,207,817,224
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c18,751,205,778,221
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c17,710,204,735,222
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c16,666,204,689,222
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c15,623,201,651,227
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c14,579,203,607,227
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c13,544,206,564,229
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c12,506,206,535,225
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c11,464,204,492,222
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c10,425,201,451,221
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c9,388,205,406,223
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c8,352,204,374,222
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c7,314,204,333,221
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c6,275,202,294,219
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c5,233,200,257,218
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c4,203,201,224,220
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c3,160,202,181,218
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c2,119,200,144,221
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c1,85,204,105,219
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c0,49,203,69,219
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c23,52,266,71,287
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c24,81,269,106,285
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c25,120,269,140,285
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c26,156,263,178,285
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c27,194,269,218,286
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c28,237,262,258,287
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c29,274,269,299,286
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c30,311,262,337,285
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c31,356,269,381,288
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c32,395,270,418,289
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c33,434,269,455,287
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c34,470,270,490,287
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c35,507,269,526,289
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c36,541,272,561,290
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c37,581,269,601,289
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c38,615,271,637,288
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c39,653,265,675,286
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c40,693,271,714,291
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c41,734,267,760,289
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c42,776,270,796,287
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,c43,815,268,839,288
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v18,852,273,873,295
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v19,890,273,912,299
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v8,865,365,880,380
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v7,827,365,841,379
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v6,782,363,799,379
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v5,746,365,769,377
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v4,708,361,727,375
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v3,671,363,688,376
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,t3,634,363,655,376
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,t2,598,361,623,375
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,t1,560,358,578,371
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,t0,523,357,535,370
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v16,489,354,506,369
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,t4,449,352,468,368
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v2,413,355,429,368
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v12,371,364,392,382
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v14,331,355,353,380
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v13,301,358,320,380
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v11,263,356,285,379
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v10,226,363,248,380
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v9,197,362,210,378
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v15,156,362,176,377
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v17,120,360,137,376
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v1,89,361,107,376
WD010031_bmp.rf.abbf1463ccbe10bb66797512df2afa7b.jpg,1080,1080,v0,52,359,70,379
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c0,40,196,73,222
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c1,83,197,110,219
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c2,117,198,145,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c3,154,200,184,220
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c4,194,197,225,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c5,232,198,265,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c6,273,199,297,223
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c7,309,200,337,224
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c8,348,200,375,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c9,387,194,418,220
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c10,424,195,458,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c11,461,198,502,220
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c12,505,200,543,226
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c13,549,200,584,229
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c14,595,198,628,227
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c15,632,196,664,230
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c16,667,197,706,220
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c17,713,200,758,221
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c18,767,201,804,222
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c19,807,203,840,223
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c20,849,204,880,224
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c21,890,202,924,224
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c22,925,204,955,223
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c23,40,265,70,288
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c24,77,267,108,289
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c25,116,269,145,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c26,154,259,180,291
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c27,190,267,223,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c28,226,259,262,288
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c29,269,268,302,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c30,312,261,344,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c31,350,269,381,288
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c32,392,267,423,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c33,433,268,460,287
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c34,471,269,496,284
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c35,501,266,530,286
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c36,537,269,566,288
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c37,571,261,607,289
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c38,614,270,651,288
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c39,658,267,691,291
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c40,694,272,724,289
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c41,730,262,770,293
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c42,771,268,799,285
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,c43,807,263,846,293
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v18,846,268,870,295
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v19,878,268,905,297
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v0,43,356,72,384
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v1,81,358,103,384
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v17,115,358,142,385
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v15,152,361,175,383
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v9,187,361,217,386
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v10,221,361,264,386
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v11,264,354,293,385
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v13,294,354,326,385
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v14,326,356,362,384
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v12,364,360,398,385
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v2,417,355,437,368
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,t4,448,353,473,368
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v16,488,354,512,369
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,t0,525,355,536,367
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,t1,556,356,578,368
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,t2,592,356,624,368
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,t3,635,356,655,368
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v3,669,357,690,369
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v4,703,356,726,370
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v5,743,355,766,369
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v6,776,355,802,369
ST01009_bmp.rf.ac4fc60a57cffbe2beee7b6a6cde9acf.jpg,1080,1080,v7,816,379,831,390
